time,motion
52.032875,6.0
52.0662,4.0
52.09955,6.0
52.132875,8.0
52.1662,4.0
52.19955,6.0
52.232875,4.0
52.2662,5.0
52.29955,4.0
52.332875,8.0
52.3662,12.0
52.39955,17.0
52.432875,45.0
52.4662,50.0
52.49955,23.0
52.532875,32.0
52.5662,23.0
52.599525,14.0
52.632875,31.0
52.6662,27.0
52.699525,31.0
52.732875,43.0
52.7662,52.0
52.799525,56.0
52.832875,25.0
52.8662,41.0
52.899525,51.0
52.932875,55.0
52.9662,30.0
52.999525,26.0
53.032875,63.0
53.0662,68.0
53.099525,38.0
53.132875,7.0
53.1662,31.0
53.199525,45.0
53.232875,36.0
53.2662,20.0
53.299525,10.0
53.332875,12.0
53.3662,21.0
53.399525,26.0
53.43285,27.0
53.4662,22.0
53.499525,19.0
53.53285,38.0
53.5662,49.0
53.599525,65.0
53.63285,33.0
53.6662,23.0
53.699525,22.0
53.73285,24.0
53.7662,23.0
53.799525,19.0
53.83285,31.0
53.8662,35.0
53.899525,19.0
53.93285,13.0
53.9662,32.0
53.999525,40.0
54.03285,41.0
54.0662,48.0
54.099525,55.0
54.13285,37.0
54.1662,10.0
54.199525,6.0
54.23285,13.0
54.266175,29.0
54.299525,36.0
54.33285,35.0
54.366175,27.0
54.399525,12.0
54.43285,10.0
54.466175,24.0
54.499525,30.0
54.53285,26.0
54.566175,18.0
54.599525,11.0
54.63285,11.0
54.666175,22.0
54.699525,22.0
54.73285,24.0
54.766175,16.0
54.799525,9.0
54.83285,5.0
54.866175,6.0
54.899525,5.0
54.93285,4.0
54.966175,4.0
54.999525,3.0
55.03285,3.0
55.066175,7.0
55.0995,9.0
55.13285,6.0
55.166175,9.0
55.1995,6.0
55.23285,8.0
55.266175,13.0
55.2995,10.0
55.33285,7.0
55.366175,7.0
55.3995,5.0
55.43285,6.0
55.466175,3.0
55.4995,5.0
55.53285,3.0
55.566175,3.0
55.5995,3.0
55.63285,4.0
55.666175,1.0
55.6995,2.0
55.73285,7.0
55.766175,8.0
55.7995,3.0
55.83285,5.0
55.866175,6.0
55.8995,4.0
55.932825,2.0
55.966175,5.0
55.9995,3.0
56.032825,5.0
56.066175,2.0
56.0995,3.0
56.132825,4.0
56.166175,5.0
56.1995,3.0
56.232825,5.0
56.266175,4.0
56.2995,5.0
56.332825,8.0
56.366175,4.0
56.3995,1.0
56.432825,3.0
56.466175,2.0
56.4995,3.0
56.532825,3.0
56.566175,10.0
56.5995,12.0
56.632825,2.0
56.666175,5.0
56.6995,2.0
56.732825,3.0
56.76615,7.0
56.7995,5.0
56.832825,6.0
56.86615,3.0
56.8995,4.0
56.932825,4.0
56.96615,4.0
56.9995,8.0
57.032825,7.0
57.06615,4.0
57.0995,1.0
57.132825,4.0
57.16615,4.0
57.1995,3.0
57.232825,4.0
57.26615,5.0
57.2995,5.0
57.332825,4.0
57.36615,2.0
57.3995,1.0
57.432825,5.0
57.46615,3.0
57.4995,4.0
57.532825,8.0
57.56615,10.0
57.599475,5.0
57.632825,6.0
57.66615,4.0
57.699475,5.0
57.732825,4.0
57.76615,2.0
57.799475,3.0
57.832825,6.0
57.86615,6.0
57.899475,3.0
57.932825,3.0
57.96615,8.0
57.999475,3.0
58.032825,8.0
58.06615,7.0
58.099475,4.0
58.132825,7.0
58.16615,7.0
58.199475,6.0
58.232825,4.0
58.26615,5.0
58.299475,6.0
58.332825,6.0
58.36615,6.0
58.399475,8.0
58.4328,9.0
58.46615,12.0
58.499475,5.0
58.5328,9.0
58.56615,10.0
58.599475,12.0
58.6328,5.0
58.66615,15.0
58.699475,18.0
58.7328,30.0
58.76615,32.0
58.799475,40.0
58.8328,35.0
58.86615,34.0
58.899475,50.0
58.9328,53.0
58.96615,78.0
58.999475,100.0
59.0328,102.0
59.06615,92.0
59.099475,100.0
59.1328,75.0
59.16615,57.0
59.199475,59.0
59.2328,51.0
59.266125,62.0
59.299475,77.0
59.3328,65.0
59.366125,85.0
59.399475,56.0
59.4328,50.0
59.466125,40.0
59.499475,21.0
59.5328,22.0
59.566125,41.0
59.599475,21.0
59.6328,21.0
59.666125,50.0
59.699475,54.0
59.7328,46.0
59.766125,28.0
59.799475,21.0
59.8328,39.0
59.866125,27.0
59.899475,36.0
59.9328,12.0
59.966125,54.0
59.999475,56.0
60.0328,61.0
60.066125,52.0
60.09945,55.0
60.1328,48.0
60.166125,25.0
60.19945,45.0
60.2328,37.0
60.266125,17.0
60.29945,70.0
60.3328,58.0
60.366125,32.0
60.39945,48.0
60.4328,34.0
60.466125,26.0
60.49945,57.0
60.5328,38.0
60.566125,52.0
60.59945,51.0
60.6328,42.0
60.666125,23.0
60.69945,24.0
60.7328,27.0
60.766125,25.0
60.79945,25.0
60.8328,44.0
60.866125,61.0
60.89945,55.0
60.932775,62.0
60.966125,65.0
60.99945,39.0
61.032775,31.0
61.066125,27.0
61.09945,37.0
61.132775,73.0
61.166125,43.0
61.19945,49.0
61.232775,42.0
61.266125,59.0
61.29945,30.0
61.332775,45.0
61.366125,56.0
61.39945,49.0
61.432775,43.0
61.466125,33.0
61.49945,33.0
61.532775,42.0
61.566125,43.0
61.59945,59.0
61.632775,77.0
61.666125,62.0
61.69945,67.0
61.732775,63.0
61.7661,70.0
61.79945,70.0
61.832775,73.0
61.8661,31.0
61.89945,72.0
61.932775,81.0
61.9661,85.0
61.99945,44.0
62.032775,63.0
62.0661,69.0
62.09945,57.0
62.132775,66.0
62.1661,51.0
62.19945,51.0
62.232775,33.0
62.2661,39.0
62.29945,38.0
62.332775,19.0
62.3661,50.0
62.39945,46.0
62.432775,36.0
62.4661,49.0
62.49945,48.0
62.532775,35.0
62.5661,41.0
62.599425,37.0
62.632775,34.0
62.6661,48.0
62.699425,63.0
62.732775,65.0
62.7661,80.0
62.799425,85.0
62.832775,90.0
62.8661,98.0
62.899425,120.0
62.932775,114.0
62.9661,47.0
62.999425,90.0
63.032775,91.0
63.0661,51.0
63.099425,78.0
63.132775,82.0
63.1661,70.0
63.199425,52.0
63.232775,42.0
63.2661,35.0
63.299425,97.0
63.332775,117.0
63.3661,91.0
63.399425,35.0
63.43275,52.0
63.4661,70.0
63.499425,58.0
63.53275,55.0
63.5661,50.0
63.599425,47.0
63.63275,58.0
63.6661,49.0
63.699425,41.0
63.73275,55.0
63.7661,52.0
63.799425,52.0
63.83275,74.0
63.8661,95.0
63.899425,79.0
63.93275,58.0
63.9661,31.0
63.999425,29.0
64.03275,38.0
64.0661,37.0
64.099425,20.0
64.13275,14.0
64.1661,13.0
64.199425,16.0
64.23275,21.0
64.266075,30.0
64.299425,27.0
64.33275,39.0
64.366075,27.0
64.399425,26.0
64.43275,30.0
64.466075,50.0
64.499425,57.0
64.53275,68.0
64.566075,55.0
64.599425,61.0
64.63275,40.0
64.666075,31.0
64.699425,11.0
64.73275,32.0
64.766075,23.0
64.799425,23.0
64.83275,21.0
64.866075,25.0
64.899425,36.0
64.93275,42.0
64.966075,39.0
64.999425,41.0
65.03275,41.0
65.066075,33.0
65.0994,28.0
65.13275,20.0
65.166075,26.0
65.1994,38.0
65.23275,41.0
65.266075,29.0
65.2994,9.0
65.33275,29.0
65.366075,40.0
65.3994,40.0
65.43275,38.0
65.466075,39.0
65.4994,45.0
65.53275,44.0
65.566075,6.0
65.5994,33.0
65.63275,43.0
65.666075,39.0
65.6994,31.0
65.73275,18.0
65.766075,8.0
65.7994,2.0
65.83275,8.0
65.866075,23.0
65.8994,35.0
65.932725,39.0
65.966075,31.0
65.9994,20.0
66.032725,5.0
66.066075,5.0
66.0994,11.0
66.132725,11.0
66.166075,16.0
66.1994,14.0
66.232725,9.0
66.266075,11.0
66.2994,8.0
66.332725,8.0
66.366075,25.0
66.3994,58.0
66.432725,86.0
66.466075,105.0
66.4994,103.0
66.532725,111.0
66.566075,108.0
66.5994,100.0
66.632725,65.0
66.666075,47.0
66.6994,61.0
66.732725,68.0
66.76605,69.0
66.7994,73.0
66.832725,55.0
66.86605,43.0
66.8994,55.0
66.932725,49.0
66.96605,39.0
66.9994,51.0
67.032725,42.0
67.06605,46.0
67.0994,43.0
67.132725,33.0
67.16605,64.0
67.1994,80.0
67.232725,81.0
67.26605,95.0
67.2994,94.0
67.332725,97.0
67.36605,85.0
67.3994,41.0
67.432725,79.0
67.46605,91.0
67.4994,27.0
67.532725,83.0
67.56605,70.0
67.599375,28.0
67.632725,80.0
67.66605,75.0
67.699375,63.0
67.732725,63.0
67.76605,76.0
67.799375,26.0
67.832725,36.0
67.86605,46.0
67.899375,45.0
67.932725,32.0
67.96605,32.0
67.999375,31.0
68.032725,35.0
68.06605,43.0
68.099375,39.0
68.132725,31.0
68.16605,12.0
68.199375,22.0
68.232725,39.0
68.26605,50.0
68.299375,51.0
68.332725,41.0
68.36605,18.0
68.399375,7.0
68.4327,23.0
68.46605,26.0
68.499375,34.0
68.5327,32.0
68.56605,27.0
68.599375,19.0
68.6327,7.0
68.66605,2.0
68.699375,7.0
68.7327,19.0
68.76605,19.0
68.799375,23.0
68.8327,20.0
68.86605,10.0
68.899375,11.0
68.9327,4.0
68.96605,9.0
68.999375,15.0
69.0327,23.0
69.06605,19.0
69.099375,17.0
69.1327,21.0
69.16605,10.0
69.199375,4.0
69.2327,7.0
69.266025,16.0
69.299375,14.0
69.3327,16.0
69.366025,11.0
69.399375,6.0
69.4327,3.0
69.466025,5.0
69.499375,12.0
69.5327,16.0
69.566025,14.0
69.599375,14.0
69.6327,12.0
69.666025,5.0
69.699375,5.0
69.7327,8.0
69.766025,14.0
69.799375,35.0
69.8327,47.0
69.866025,66.0
69.899375,68.0
69.9327,65.0
69.966025,59.0
69.999375,63.0
70.0327,57.0
70.066025,28.0
70.09935,22.0
70.1327,43.0
70.166025,44.0
70.19935,31.0
70.2327,25.0
70.266025,42.0
70.29935,59.0
70.3327,44.0
70.366025,38.0
70.39935,51.0
70.4327,44.0
70.466025,49.0
70.49935,42.0
70.5327,29.0
70.566025,34.0
70.59935,33.0
70.6327,15.0
70.666025,33.0
70.69935,29.0
70.7327,20.0
70.766025,33.0
70.79935,64.0
70.8327,82.0
70.866025,66.0
70.89935,62.0
70.932675,59.0
70.966025,27.0
70.99935,28.0
71.032675,51.0
71.066025,29.0
71.09935,35.0
71.132675,24.0
71.166025,24.0
71.19935,37.0
71.232675,35.0
71.266025,47.0
71.29935,33.0
71.332675,27.0
71.366025,38.0
71.39935,46.0
71.432675,34.0
71.466025,45.0
71.49935,53.0
71.532675,82.0
71.566025,87.0
71.59935,68.0
71.632675,33.0
71.666025,19.0
71.69935,46.0
71.732675,65.0
71.766,63.0
71.79935,59.0
71.832675,42.0
71.866,36.0
71.89935,48.0
71.932675,60.0
71.966,48.0
71.99935,31.0
72.032675,34.0
72.066,29.0
72.09935,38.0
72.132675,29.0
72.166,49.0
72.19935,76.0
72.232675,62.0
72.266,56.0
72.29935,72.0
72.332675,78.0
72.366,65.0
72.39935,65.0
72.432675,71.0
72.466,44.0
72.49935,33.0
72.532675,34.0
72.566,32.0
72.599325,29.0
72.632675,75.0
72.666,75.0
72.699325,35.0
72.732675,8.0
72.766,15.0
72.799325,52.0
72.832675,71.0
72.866,55.0
72.899325,15.0
72.932675,22.0
72.966,31.0
72.999325,28.0
73.032675,29.0
73.066,47.0
73.099325,60.0
73.132675,39.0
73.166,23.0
73.199325,52.0
73.232675,44.0
73.266,21.0
73.299325,15.0
73.332675,17.0
73.366,34.0
73.399325,43.0
73.43265,63.0
73.466,68.0
73.499325,69.0
73.53265,47.0
73.566,20.0
73.599325,22.0
73.63265,23.0
73.666,32.0
73.699325,31.0
73.73265,43.0
73.766,38.0
73.799325,42.0
73.83265,41.0
73.866,27.0
73.899325,22.0
73.93265,10.0
73.966,6.0
73.999325,4.0
74.03265,11.0
74.066,15.0
74.099325,6.0
74.13265,6.0
74.166,8.0
74.199325,22.0
74.23265,24.0
74.265975,12.0
74.299325,8.0
74.33265,14.0
74.365975,22.0
74.399325,19.0
74.43265,15.0
74.465975,10.0
74.499325,4.0
74.53265,6.0
74.565975,11.0
74.599325,9.0
74.63265,5.0
74.665975,5.0
74.699325,5.0
74.73265,8.0
74.765975,4.0
74.799325,6.0
74.83265,5.0
74.865975,4.0
74.899325,12.0
74.93265,8.0
74.965975,10.0
74.999325,7.0
75.03265,8.0
75.065975,8.0
75.0993,10.0
75.13265,10.0
75.165975,10.0
75.1993,9.0
75.23265,9.0
75.265975,6.0
75.2993,3.0
75.33265,5.0
75.365975,6.0
75.3993,4.0
75.43265,4.0
75.465975,4.0
75.4993,5.0
75.53265,5.0
75.565975,3.0
75.5993,3.0
75.63265,7.0
75.665975,11.0
75.6993,6.0
75.73265,5.0
75.765975,6.0
75.7993,4.0
75.83265,6.0
75.865975,5.0
75.8993,4.0
75.932625,4.0
75.965975,4.0
75.9993,2.0
76.032625,2.0
76.065975,5.0
76.0993,3.0
76.132625,3.0
76.165975,4.0
76.1993,4.0
76.232625,5.0
76.265975,2.0
76.2993,6.0
76.332625,5.0
76.365975,4.0
76.3993,3.0
76.432625,5.0
76.465975,3.0
76.4993,4.0
76.532625,3.0
76.565975,3.0
76.5993,3.0
76.632625,3.0
76.665975,3.0
76.6993,9.0
76.732625,5.0
76.76595,3.0
76.7993,2.0
76.832625,4.0
76.86595,6.0
76.8993,8.0
76.932625,6.0
76.96595,4.0
76.9993,3.0
77.032625,6.0
77.06595,4.0
77.0993,3.0
77.132625,4.0
77.16595,3.0
77.1993,3.0
77.232625,4.0
77.26595,2.0
77.2993,4.0
77.332625,3.0
77.36595,5.0
77.3993,3.0
77.432625,3.0
77.46595,4.0
77.4993,5.0
77.532625,5.0
77.56595,3.0
77.599275,7.0
77.632625,6.0
77.66595,5.0
77.699275,4.0
77.732625,5.0
77.76595,5.0
77.799275,6.0
77.832625,7.0
77.86595,4.0
77.899275,4.0
77.932625,5.0
77.96595,4.0
77.999275,6.0
78.032625,7.0
78.06595,5.0
78.099275,5.0
78.132625,5.0
78.16595,6.0
78.199275,5.0
78.232625,17.0
78.26595,16.0
78.299275,31.0
78.332625,44.0
78.36595,24.0
78.399275,21.0
78.4326,31.0
78.46595,15.0
78.499275,17.0
78.5326,31.0
78.56595,28.0
78.599275,15.0
78.6326,28.0
78.66595,14.0
78.699275,55.0
78.7326,57.0
78.76595,62.0
78.799275,52.0
78.8326,19.0
78.86595,17.0
78.899275,39.0
78.9326,41.0
78.96595,24.0
78.999275,5.0
79.0326,25.0
79.06595,40.0
79.099275,29.0
79.1326,12.0
79.16595,7.0
79.199275,17.0
79.2326,19.0
79.265925,6.0
79.299275,13.0
79.3326,17.0
79.365925,12.0
79.399275,8.0
79.4326,6.0
79.465925,16.0
79.499275,17.0
79.5326,14.0
79.565925,7.0
79.599275,15.0
79.6326,17.0
79.665925,13.0
79.699275,7.0
79.7326,4.0
79.765925,8.0
79.799275,10.0
79.8326,8.0
79.865925,10.0
79.899275,7.0
79.9326,6.0
79.965925,3.0
79.999275,5.0
80.0326,8.0
80.065925,4.0
80.09925,3.0
80.1326,5.0
80.165925,8.0
80.19925,5.0
80.2326,4.0
80.265925,3.0
80.29925,6.0
80.3326,5.0
80.365925,3.0
80.39925,5.0
80.4326,4.0
80.465925,10.0
80.49925,3.0
80.5326,5.0
80.565925,7.0
80.59925,4.0
80.6326,3.0
80.665925,4.0
80.69925,3.0
80.7326,5.0
80.765925,6.0
80.79925,7.0
80.8326,11.0
80.865925,12.0
80.89925,13.0
80.932575,31.0
80.965925,18.0
80.99925,7.0
81.032575,4.0
81.065925,23.0
81.09925,36.0
81.132575,24.0
81.165925,10.0
81.19925,27.0
81.232575,55.0
81.265925,47.0
81.29925,21.0
81.332575,30.0
81.365925,38.0
81.39925,10.0
81.432575,10.0
81.465925,19.0
81.49925,12.0
81.532575,15.0
81.565925,17.0
81.59925,8.0
81.632575,27.0
81.665925,32.0
81.69925,30.0
81.732575,28.0
81.7659,21.0
81.79925,13.0
81.832575,9.0
81.8659,19.0
81.89925,26.0
81.932575,22.0
81.9659,7.0
81.99925,18.0
82.032575,19.0
82.0659,24.0
82.09925,25.0
82.132575,21.0
82.1659,8.0
82.19925,6.0
82.232575,8.0
82.2659,11.0
82.29925,11.0
82.332575,10.0
82.3659,7.0
82.39925,8.0
82.432575,7.0
82.4659,8.0
82.49925,6.0
82.532575,8.0
82.5659,11.0
82.599225,16.0
82.632575,13.0
82.6659,11.0
82.699225,6.0
82.732575,3.0
82.7659,6.0
82.799225,15.0
82.832575,14.0
82.8659,10.0
82.899225,10.0
82.932575,6.0
82.9659,7.0
82.999225,7.0
83.032575,6.0
83.0659,4.0
83.099225,6.0
83.132575,11.0
83.1659,14.0
83.199225,10.0
83.232575,6.0
83.2659,6.0
83.299225,9.0
83.332575,13.0
83.3659,9.0
83.399225,8.0
83.43255,5.0
83.4659,7.0
83.499225,5.0
83.53255,4.0
83.5659,5.0
83.599225,5.0
83.63255,7.0
83.6659,12.0
83.699225,9.0
83.73255,5.0
83.7659,10.0
83.799225,6.0
83.83255,8.0
83.8659,7.0
83.899225,8.0
83.93255,3.0
83.9659,4.0
83.999225,4.0
84.03255,4.0
84.0659,6.0
84.099225,8.0
84.13255,8.0
84.1659,7.0
84.199225,8.0
84.23255,3.0
84.265875,4.0
84.299225,2.0
84.33255,4.0
84.365875,4.0
84.399225,4.0
84.43255,3.0
84.465875,3.0
84.499225,3.0
84.53255,4.0
84.565875,6.0
84.599225,4.0
84.63255,5.0
84.665875,4.0
84.699225,6.0
84.73255,4.0
84.765875,9.0
84.799225,6.0
84.83255,5.0
84.865875,3.0
84.899225,4.0
84.93255,5.0
84.965875,6.0
84.999225,3.0
85.03255,7.0
85.065875,7.0
85.0992,8.0
85.13255,6.0
85.165875,3.0
85.1992,4.0
85.23255,4.0
85.265875,3.0
85.2992,3.0
85.33255,8.0
85.365875,10.0
85.3992,8.0
85.43255,5.0
85.465875,7.0
85.4992,8.0
85.53255,8.0
85.565875,4.0
85.5992,9.0
85.63255,6.0
85.665875,8.0
85.6992,5.0
85.73255,6.0
85.765875,17.0
85.7992,36.0
85.83255,42.0
85.865875,37.0
85.8992,39.0
85.932525,33.0
85.965875,45.0
85.9992,25.0
86.032525,40.0
86.065875,36.0
86.0992,30.0
86.132525,40.0
86.165875,28.0
86.1992,38.0
86.232525,42.0
86.265875,40.0
86.2992,85.0
86.332525,99.0
86.365875,91.0
86.3992,56.0
86.432525,40.0
86.465875,67.0
86.4992,66.0
86.532525,64.0
86.565875,41.0
86.5992,28.0
86.632525,11.0
86.665875,25.0
86.6992,64.0
86.732525,81.0
86.76585,93.0
86.7992,69.0
86.832525,72.0
86.86585,70.0
86.8992,41.0
86.932525,50.0
86.96585,70.0
86.9992,49.0
87.032525,43.0
87.06585,58.0
87.0992,60.0
87.132525,70.0
87.16585,73.0
87.1992,67.0
87.232525,49.0
87.26585,66.0
87.2992,73.0
87.332525,53.0
87.36585,40.0
87.3992,44.0
87.432525,62.0
87.46585,71.0
87.4992,46.0
87.532525,28.0
87.56585,22.0
87.599175,21.0
87.632525,32.0
87.66585,50.0
87.699175,74.0
87.732525,87.0
87.76585,69.0
87.799175,70.0
87.832525,65.0
87.86585,64.0
87.899175,63.0
87.932525,24.0
87.96585,49.0
87.999175,13.0
88.032525,13.0
88.06585,43.0
88.099175,50.0
88.132525,60.0
88.16585,56.0
88.199175,34.0
88.232525,24.0
88.26585,19.0
88.299175,31.0
88.332525,50.0
88.36585,62.0
88.399175,66.0
88.4325,25.0
88.46585,52.0
88.499175,13.0
88.5325,28.0
88.56585,23.0
88.599175,34.0
88.6325,23.0
88.66585,55.0
88.699175,71.0
88.7325,65.0
88.76585,55.0
88.799175,77.0
88.8325,76.0
88.86585,65.0
88.899175,101.0
88.9325,102.0
88.96585,85.0
88.999175,83.0
89.0325,94.0
89.06585,61.0
89.099175,32.0
89.1325,49.0
89.16585,25.0
89.199175,15.0
89.2325,17.0
89.265825,41.0
89.299175,23.0
89.3325,32.0
89.365825,31.0
89.399175,37.0
89.4325,18.0
89.465825,20.0
89.499175,35.0
89.5325,36.0
89.565825,22.0
89.599175,29.0
89.6325,26.0
89.665825,18.0
89.699175,37.0
89.7325,24.0
89.765825,20.0
89.799175,22.0
89.8325,20.0
89.865825,12.0
89.899175,25.0
89.9325,25.0
89.965825,57.0
89.999175,58.0
90.0325,22.0
90.065825,30.0
90.09915,29.0
90.1325,33.0
90.165825,51.0
90.19915,58.0
90.2325,43.0
90.265825,33.0
90.29915,38.0
90.3325,35.0
90.365825,14.0
90.39915,33.0
90.4325,36.0
90.465825,28.0
90.49915,35.0
90.5325,16.0
90.565825,52.0
90.59915,65.0
90.6325,51.0
90.665825,56.0
90.69915,30.0
90.7325,27.0
90.765825,29.0
90.79915,21.0
90.8325,16.0
90.865825,22.0
90.89915,13.0
90.932475,11.0
90.965825,17.0
90.99915,13.0
91.032475,10.0
91.065825,9.0
91.09915,16.0
91.132475,35.0
91.165825,43.0
91.19915,37.0
91.232475,28.0
91.265825,15.0
91.29915,32.0
91.332475,53.0
91.365825,35.0
91.39915,27.0
91.432475,25.0
91.465825,8.0
91.49915,36.0
91.532475,34.0
91.565825,36.0
91.59915,55.0
91.632475,67.0
91.665825,62.0
91.69915,57.0
91.732475,59.0
91.7658,56.0
91.79915,46.0
91.832475,38.0
91.8658,58.0
91.89915,40.0
91.932475,42.0
91.9658,34.0
91.99915,37.0
92.032475,42.0
92.0658,43.0
92.09915,35.0
92.132475,22.0
92.1658,28.0
92.19915,54.0
92.232475,57.0
92.2658,69.0
92.29915,100.0
92.332475,101.0
92.3658,103.0
92.39915,75.0
92.432475,53.0
92.4658,47.0
92.49915,37.0
92.532475,77.0
92.5658,72.0
92.599125,77.0
92.632475,75.0
92.6658,49.0
92.699125,42.0
92.732475,52.0
92.7658,31.0
92.799125,26.0
92.832475,15.0
92.8658,29.0
92.899125,33.0
92.932475,49.0
92.9658,49.0
92.999125,46.0
93.032475,68.0
93.0658,73.0
93.099125,64.0
93.132475,49.0
93.1658,51.0
93.199125,15.0
93.232475,48.0
93.2658,28.0
93.299125,48.0
93.332475,56.0
93.3658,46.0
93.399125,39.0
93.43245,43.0
93.4658,52.0
93.499125,43.0
93.53245,44.0
93.5658,22.0
93.599125,30.0
93.63245,31.0
93.6658,20.0
93.699125,39.0
93.73245,53.0
93.7658,46.0
93.799125,40.0
93.83245,53.0
93.8658,71.0
93.899125,71.0
93.93245,52.0
93.9658,43.0
93.999125,53.0
94.03245,87.0
94.0658,57.0
94.099125,91.0
94.13245,76.0
94.1658,40.0
94.199125,84.0
94.23245,78.0
94.265775,93.0
94.299125,100.0
94.33245,103.0
94.365775,101.0
94.399125,97.0
94.43245,55.0
94.465775,64.0
94.499125,71.0
94.53245,60.0
94.565775,46.0
94.599125,65.0
94.63245,74.0
94.665775,71.0
94.699125,60.0
94.73245,41.0
94.765775,62.0
94.799125,64.0
94.83245,65.0
94.865775,61.0
94.899125,39.0
94.93245,55.0
94.965775,62.0
94.999125,54.0
95.03245,58.0
95.065775,66.0
95.0991,32.0
95.13245,47.0
95.165775,22.0
95.1991,40.0
95.23245,42.0
95.265775,57.0
95.2991,75.0
95.33245,60.0
95.365775,56.0
95.3991,56.0
95.43245,28.0
95.465775,55.0
95.4991,27.0
95.53245,37.0
95.565775,39.0
95.5991,27.0
95.63245,46.0
95.665775,37.0
95.6991,38.0
95.73245,59.0
95.765775,45.0
95.7991,62.0
95.83245,69.0
95.865775,54.0
95.8991,56.0
95.932425,68.0
95.965775,34.0
95.9991,47.0
96.032425,69.0
96.065775,59.0
96.0991,34.0
96.132425,56.0
96.165775,92.0
96.1991,144.0
96.232425,105.0
96.265775,146.0
96.2991,59.0
96.332425,122.0
96.365775,58.0
96.3991,48.0
96.432425,52.0
96.465775,66.0
96.4991,112.0
96.532425,81.0
96.565775,87.0
96.5991,68.0
96.632425,89.0
96.665775,89.0
96.6991,123.0
96.732425,116.0
96.76575,115.0
96.7991,85.0
96.832425,105.0
96.86575,126.0
96.8991,119.0
96.932425,105.0
96.96575,105.0
96.9991,94.0
97.032425,69.0
97.06575,55.0
97.0991,59.0
97.132425,23.0
97.16575,40.0
97.1991,31.0
97.232425,12.0
97.26575,29.0
97.2991,63.0
97.332425,79.0
97.36575,51.0
97.3991,40.0
97.432425,27.0
97.46575,33.0
97.4991,30.0
97.532425,23.0
97.56575,8.0
97.599075,11.0
97.632425,28.0
97.66575,46.0
97.699075,50.0
97.732425,41.0
97.76575,16.0
97.799075,19.0
97.832425,40.0
97.86575,43.0
97.899075,28.0
97.932425,21.0
97.96575,28.0
97.999075,29.0
98.032425,25.0
98.06575,21.0
98.099075,21.0
98.132425,27.0
98.16575,36.0
98.199075,32.0
98.232425,32.0
98.26575,38.0
98.299075,29.0
98.332425,55.0
98.36575,43.0
98.399075,26.0
98.4324,9.0
98.46575,35.0
98.499075,37.0
98.5324,34.0
98.56575,31.0
98.599075,6.0
98.6324,20.0
98.66575,26.0
98.699075,32.0
98.7324,44.0
98.76575,35.0
98.799075,16.0
98.8324,10.0
98.86575,13.0
98.899075,14.0
98.9324,9.0
98.96575,5.0
98.999075,11.0
99.0324,16.0
99.06575,27.0
99.099075,27.0
99.1324,17.0
99.16575,4.0
99.199075,13.0
99.2324,26.0
99.265725,30.0
99.299075,34.0
99.3324,28.0
99.365725,20.0
99.399075,5.0
99.4324,4.0
99.465725,8.0
99.499075,13.0
99.5324,12.0
99.565725,6.0
99.599075,5.0
99.6324,4.0
99.665725,4.0
99.699075,4.0
99.7324,5.0
99.765725,9.0
99.799075,5.0
99.8324,10.0
99.865725,14.0
99.899075,10.0
99.9324,7.0
99.965725,4.0
99.999075,3.0
100.0324,5.0
100.065725,6.0
100.09905,8.0
100.1324,4.0
100.165725,5.0
100.19905,3.0
100.2324,1.0
100.265725,4.0
100.29905,3.0
100.3324,2.0
100.365725,8.0
100.39905,9.0
100.4324,7.0
100.465725,8.0
100.49905,4.0
100.5324,3.0
100.565725,6.0
100.59905,4.0
100.6324,3.0
100.665725,3.0
100.69905,3.0
100.7324,5.0
100.765725,3.0
100.79905,6.0
100.8324,5.0
100.865725,3.0
100.89905,6.0
100.932375,7.0
100.965725,6.0
100.99905,3.0
101.032375,4.0
101.065725,4.0
101.09905,3.0
101.132375,3.0
101.165725,2.0
101.19905,5.0
101.232375,4.0
101.265725,3.0
101.29905,3.0
101.332375,3.0
101.365725,2.0
101.39905,3.0
101.432375,7.0
101.465725,7.0
101.49905,7.0
101.532375,6.0
101.565725,6.0
101.59905,6.0
101.632375,7.0
101.665725,3.0
101.69905,7.0
101.732375,4.0
101.7657,9.0
101.79905,27.0
101.832375,58.0
101.8657,75.0
101.89905,51.0
101.932375,36.0
101.9657,33.0
101.99905,56.0
102.032375,50.0
102.0657,17.0
102.09905,27.0
102.132375,26.0
102.1657,26.0
102.19905,20.0
102.232375,27.0
102.2657,53.0
102.29905,71.0
102.332375,74.0
102.3657,62.0
102.39905,55.0
102.432375,68.0
102.4657,63.0
102.49905,86.0
102.532375,80.0
102.5657,69.0
102.599025,49.0
102.632375,26.0
102.6657,18.0
102.699025,17.0
102.732375,18.0
102.7657,15.0
102.799025,39.0
102.832375,31.0
102.8657,68.0
102.899025,31.0
102.932375,21.0
102.9657,39.0
102.999025,27.0
103.032375,35.0
103.0657,16.0
103.099025,15.0
103.132375,35.0
103.1657,43.0
103.199025,17.0
103.232375,41.0
103.2657,58.0
103.299025,50.0
103.332375,45.0
103.3657,54.0
103.399025,59.0
103.43235,30.0
103.4657,47.0
103.499025,46.0
103.53235,38.0
103.5657,51.0
103.599025,54.0
103.63235,34.0
103.6657,28.0
103.699025,36.0
103.73235,52.0
103.7657,48.0
103.799025,43.0
103.83235,50.0
103.8657,35.0
103.899025,38.0
